,chr,start,end,U2OS_BONE,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
2002,12,53591254,53591767,0.867,12.0,6.0,41.0,19.0,8.0,5.0,26.0,36.0,22.0,20.0,58.0,72.0,36.0,44.0,48.0,59.0,7.0,1.0,2.0,3.0,6.0,4.0,5.0,13.0,10.0,1.0,42.0,34.0,25.0,10.0,42.0,15.0
2003,12,53625629,53625993,0.005,7.0,6.0,19.0,17.0,3.0,6.0,16.0,24.0,20.0,10.0,59.0,41.0,19.0,27.0,37.0,52.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,5.0,9.0,2.0,7.0,10.0,9.0
2004,12,53645719,53646071,0.003,7.0,5.0,32.0,8.0,2.0,5.0,17.0,11.0,25.0,14.0,66.0,48.0,18.0,11.0,39.0,43.0,2.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,18.0,2.0,12.0,15.0,0.0,1.0,18.0,7.0
2005,12,53661928,53662429,0.001,22.0,9.0,40.0,14.0,14.0,16.0,32.0,20.0,38.0,31.0,78.0,58.0,11.0,26.0,56.0,35.0,9.0,1.0,4.0,3.0,2.0,4.0,8.0,8.0,10.0,5.0,25.0,17.0,4.0,8.0,20.0,10.0
2006,12,53689227,53689570,0.0,11.0,10.0,26.0,18.0,10.0,14.0,13.0,25.0,23.0,9.0,25.0,35.0,21.0,29.0,29.0,44.0,1.0,1.0,6.0,1.0,2.0,3.0,4.0,8.0,2.0,2.0,8.0,6.0,5.0,7.0,4.0,10.0
2007,12,53693441,53694028,0.001,22.0,20.0,22.0,37.0,12.0,15.0,41.0,35.0,29.0,23.0,51.0,62.0,38.0,45.0,52.0,82.0,2.0,8.0,5.0,16.0,3.0,3.0,9.0,13.0,7.0,4.0,12.0,24.0,11.0,13.0,10.0,32.0
2008,12,53715133,53715516,0.001,24.0,7.0,27.0,29.0,10.0,9.0,13.0,21.0,30.0,16.0,49.0,31.0,23.0,21.0,38.0,34.0,6.0,1.0,8.0,3.0,2.0,4.0,3.0,6.0,5.0,4.0,18.0,5.0,14.0,8.0,11.0,22.0
2009,12,53738546,53738986,0.0,5.0,10.0,27.0,9.0,3.0,11.0,17.0,29.0,23.0,12.0,62.0,62.0,20.0,27.0,54.0,68.0,0.0,1.0,3.0,0.0,0.0,3.0,4.0,6.0,10.0,2.0,19.0,17.0,3.0,7.0,18.0,22.0
2010,12,53774336,53774603,0.002,5.0,1.0,8.0,10.0,3.0,10.0,6.0,18.0,7.0,4.0,26.0,30.0,9.0,22.0,28.0,79.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,3.0,3.0,21.0
2011,12,53845668,53846606,0.009,16.0,14.0,45.0,17.0,21.0,46.0,38.0,71.0,22.0,39.0,97.0,122.0,33.0,77.0,101.0,178.0,4.0,1.0,6.0,2.0,1.0,5.0,4.0,11.0,2.0,10.0,35.0,15.0,5.0,27.0,47.0,37.0
2012,12,53886562,53887101,0.008,20.0,8.0,34.0,26.0,4.0,10.0,36.0,17.0,39.0,20.0,100.0,58.0,25.0,29.0,48.0,64.0,11.0,1.0,9.0,4.0,1.0,2.0,15.0,6.0,5.0,3.0,32.0,13.0,14.0,12.0,26.0,27.0
2013,12,53893195,53893610,0.004,6.0,6.0,14.0,13.0,3.0,8.0,25.0,34.0,13.0,8.0,39.0,57.0,17.0,48.0,40.0,83.0,0.0,5.0,1.0,1.0,0.0,1.0,5.0,1.0,6.0,1.0,13.0,11.0,4.0,12.0,6.0,25.0
2014,12,54019812,54020283,0.0,24.0,13.0,30.0,18.0,10.0,17.0,19.0,39.0,29.0,15.0,54.0,43.0,22.0,40.0,39.0,58.0,5.0,2.0,1.0,5.0,2.0,9.0,8.0,16.0,6.0,4.0,12.0,16.0,4.0,12.0,21.0,17.0
2015,12,54069625,54070177,-1.0,29.0,15.0,59.0,25.0,13.0,12.0,26.0,26.0,45.0,25.0,56.0,65.0,41.0,25.0,51.0,38.0,6.0,5.0,15.0,2.0,2.0,2.0,6.0,15.0,6.0,6.0,9.0,10.0,5.0,6.0,29.0,10.0
2016,12,54089211,54089413,-1.0,5.0,7.0,12.0,8.0,4.0,6.0,9.0,16.0,12.0,8.0,23.0,24.0,11.0,14.0,24.0,18.0,0.0,2.0,5.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,3.0,6.0,5.0,5.0,5.0,0.0
2017,12,54144562,54145470,0.791,39.0,18.0,49.0,57.0,12.0,25.0,62.0,56.0,37.0,45.0,99.0,103.0,75.0,67.0,75.0,88.0,11.0,1.0,9.0,15.0,2.0,8.0,14.0,4.0,9.0,14.0,35.0,36.0,13.0,12.0,40.0,23.0
2018,12,54332805,54333731,0.008,24.0,15.0,51.0,40.0,19.0,9.0,49.0,51.0,39.0,31.0,94.0,126.0,48.0,73.0,97.0,159.0,5.0,3.0,6.0,11.0,4.0,4.0,8.0,21.0,12.0,4.0,18.0,27.0,24.0,17.0,48.0,41.0
2019,12,54338761,54339168,0.994,33.0,13.0,35.0,23.0,15.0,13.0,18.0,21.0,28.0,16.0,21.0,41.0,28.0,25.0,33.0,43.0,5.0,0.0,11.0,5.0,0.0,13.0,6.0,8.0,5.0,10.0,13.0,18.0,6.0,5.0,33.0,17.0
2020,12,54343622,54343848,0.692,7.0,5.0,12.0,10.0,6.0,7.0,9.0,17.0,9.0,5.0,17.0,28.0,12.0,22.0,22.0,37.0,1.0,4.0,1.0,4.0,1.0,6.0,2.0,6.0,0.0,1.0,4.0,17.0,2.0,4.0,4.0,10.0
2021,12,54345563,54345916,-1.0,14.0,7.0,21.0,17.0,8.0,21.0,22.0,18.0,21.0,19.0,35.0,35.0,16.0,22.0,33.0,43.0,11.0,1.0,7.0,6.0,6.0,7.0,7.0,6.0,4.0,2.0,9.0,19.0,2.0,13.0,8.0,11.0
2022,12,54346777,54347101,-1.0,17.0,7.0,23.0,12.0,6.0,13.0,17.0,14.0,18.0,9.0,57.0,41.0,18.0,21.0,29.0,21.0,8.0,1.0,2.0,7.0,0.0,1.0,1.0,3.0,3.0,2.0,21.0,12.0,10.0,5.0,7.0,5.0
2023,12,54348695,54349378,-1.0,22.0,9.0,30.0,36.0,13.0,15.0,30.0,39.0,30.0,28.0,87.0,93.0,32.0,45.0,92.0,81.0,7.0,0.0,1.0,6.0,4.0,0.0,6.0,3.0,3.0,0.0,16.0,13.0,4.0,6.0,50.0,10.0
2024,12,54354529,54355491,0.862,26.0,18.0,68.0,33.0,9.0,22.0,65.0,61.0,68.0,45.0,99.0,113.0,42.0,72.0,94.0,126.0,3.0,2.0,28.0,11.0,2.0,6.0,18.0,15.0,7.0,19.0,14.0,37.0,16.0,24.0,52.0,38.0
2025,12,54359658,54359906,0.278,18.0,7.0,14.0,7.0,8.0,17.0,13.0,17.0,8.0,12.0,31.0,24.0,12.0,19.0,18.0,22.0,8.0,1.0,1.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.0,16.0,9.0,5.0
2026,12,54360374,54360660,-1.0,19.0,10.0,32.0,8.0,9.0,8.0,17.0,4.0,27.0,9.0,35.0,37.0,14.0,11.0,25.0,20.0,8.0,4.0,5.0,2.0,4.0,7.0,1.0,0.0,25.0,0.0,6.0,4.0,16.0,4.0,14.0,12.0
2027,12,54387825,54388732,-1.0,31.0,17.0,74.0,24.0,10.0,37.0,65.0,46.0,68.0,46.0,148.0,102.0,37.0,58.0,78.0,65.0,5.0,3.0,11.0,3.0,11.0,10.0,21.0,18.0,22.0,13.0,35.0,33.0,17.0,22.0,33.0,26.0
2028,12,54389113,54389520,0.638,16.0,8.0,31.0,15.0,7.0,17.0,17.0,30.0,18.0,14.0,60.0,46.0,29.0,32.0,31.0,35.0,3.0,3.0,1.0,8.0,8.0,6.0,1.0,8.0,3.0,2.0,22.0,5.0,9.0,15.0,20.0,9.0
2029,12,54399412,54399654,-1.0,14.0,8.0,24.0,5.0,4.0,4.0,11.0,12.0,19.0,13.0,35.0,28.0,14.0,6.0,26.0,18.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,4.0,1.0,4.0,16.0,13.0,1.0,5.0,18.0,11.0
2030,12,54402682,54403347,0.002,19.0,13.0,49.0,31.0,17.0,20.0,28.0,35.0,38.0,25.0,66.0,81.0,38.0,42.0,68.0,94.0,12.0,2.0,12.0,2.0,3.0,3.0,3.0,7.0,3.0,0.0,11.0,18.0,8.0,17.0,12.0,29.0
2031,12,54408426,54408713,0.932,16.0,12.0,15.0,9.0,8.0,15.0,16.0,17.0,16.0,13.0,29.0,25.0,12.0,16.0,24.0,43.0,4.0,2.0,1.0,1.0,2.0,6.0,3.0,5.0,7.0,6.0,3.0,4.0,1.0,2.0,17.0,21.0
2032,12,54411709,54412131,0.005,10.0,10.0,29.0,12.0,8.0,9.0,33.0,17.0,22.0,19.0,67.0,52.0,21.0,29.0,32.0,51.0,0.0,2.0,7.0,3.0,1.0,4.0,8.0,2.0,4.0,10.0,12.0,18.0,12.0,18.0,9.0,11.0
2033,12,54412990,54413346,-1.0,19.0,10.0,23.0,8.0,4.0,17.0,24.0,21.0,24.0,12.0,39.0,40.0,13.0,27.0,30.0,44.0,7.0,5.0,1.0,0.0,3.0,2.0,8.0,8.0,9.0,6.0,6.0,9.0,3.0,8.0,14.0,13.0
2034,12,54423427,54423712,0.866,24.0,12.0,18.0,17.0,7.0,8.0,8.0,19.0,26.0,4.0,33.0,26.0,14.0,18.0,31.0,19.0,5.0,5.0,2.0,2.0,1.0,0.0,1.0,18.0,6.0,0.0,6.0,3.0,8.0,3.0,11.0,3.0
2035,12,54424610,54425173,0.127,24.0,9.0,45.0,20.0,5.0,20.0,29.0,33.0,37.0,19.0,66.0,65.0,32.0,39.0,48.0,71.0,1.0,1.0,4.0,7.0,1.0,5.0,15.0,8.0,12.0,1.0,13.0,26.0,10.0,11.0,14.0,28.0
2036,12,54440642,54441543,0.976,51.0,24.0,81.0,34.0,20.0,32.0,38.0,40.0,63.0,32.0,117.0,102.0,56.0,42.0,79.0,89.0,12.0,10.0,13.0,5.0,6.0,7.0,8.0,20.0,20.0,4.0,32.0,58.0,13.0,8.0,42.0,34.0
2037,12,54445876,54446113,0.526,24.0,14.0,20.0,13.0,14.0,12.0,7.0,7.0,19.0,6.0,17.0,24.0,14.0,8.0,23.0,14.0,5.0,1.0,0.0,1.0,4.0,5.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1.0,12.0,1.0
2038,12,54447744,54448091,-1.0,13.0,16.0,25.0,18.0,10.0,6.0,7.0,24.0,16.0,6.0,21.0,39.0,33.0,19.0,30.0,63.0,5.0,14.0,0.0,5.0,1.0,1.0,0.0,2.0,4.0,0.0,0.0,6.0,3.0,0.0,23.0,8.0
2039,12,54454249,54454458,0.827,8.0,3.0,12.0,8.0,1.0,6.0,11.0,11.0,9.0,9.0,37.0,28.0,13.0,11.0,24.0,17.0,1.0,8.0,6.0,0.0,0.0,0.0,1.0,17.0,4.0,0.0,4.0,8.0,5.0,3.0,24.0,6.0
2040,12,54519768,54520457,0.004,24.0,20.0,44.0,20.0,10.0,21.0,43.0,51.0,41.0,30.0,82.0,65.0,33.0,54.0,50.0,100.0,5.0,5.0,8.0,6.0,3.0,3.0,10.0,9.0,19.0,3.0,18.0,14.0,11.0,18.0,24.0,33.0
2041,12,54611595,54612038,-1.0,11.0,15.0,18.0,21.0,9.0,19.0,28.0,34.0,17.0,17.0,38.0,52.0,28.0,39.0,41.0,55.0,1.0,4.0,3.0,7.0,2.0,3.0,2.0,16.0,5.0,3.0,13.0,36.0,10.0,3.0,27.0,18.0
2042,12,54763057,54763288,0.762,8.0,5.0,19.0,12.0,4.0,12.0,16.0,9.0,23.0,13.0,46.0,16.0,9.0,11.0,18.0,9.0,0.0,1.0,4.0,1.0,2.0,1.0,5.0,3.0,8.0,0.0,13.0,4.0,0.0,2.0,13.0,2.0
2043,12,54764065,54764510,0.707,14.0,6.0,35.0,12.0,2.0,8.0,30.0,26.0,26.0,20.0,55.0,56.0,25.0,32.0,38.0,59.0,1.0,0.0,3.0,13.0,0.0,0.0,1.0,5.0,3.0,6.0,10.0,15.0,7.0,20.0,13.0,22.0
2044,12,54784900,54785238,0.785,2.0,3.0,29.0,13.0,1.0,3.0,14.0,17.0,29.0,14.0,78.0,33.0,15.0,15.0,34.0,37.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,5.0,2.0,3.0,33.0,6.0,8.0,0.0,33.0,2.0
2045,12,54811981,54812202,0.009,3.0,3.0,21.0,11.0,1.0,7.0,5.0,16.0,17.0,7.0,21.0,17.0,17.0,12.0,16.0,46.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,0.0,12.0,0.0,5.0,12.0,4.0,3.0,4.0,5.0
2046,12,54981933,54982591,0.069,15.0,7.0,31.0,20.0,3.0,11.0,30.0,50.0,28.0,24.0,97.0,83.0,27.0,52.0,75.0,104.0,8.0,3.0,7.0,2.0,1.0,1.0,7.0,10.0,4.0,13.0,14.0,18.0,4.0,8.0,10.0,13.0
2047,12,5539895,5540703,0.351,46.0,28.0,53.0,38.0,20.0,46.0,49.0,56.0,60.0,38.0,87.0,59.0,39.0,59.0,56.0,73.0,11.0,5.0,4.0,15.0,21.0,27.0,13.0,5.0,20.0,10.0,14.0,23.0,37.0,22.0,62.0,24.0
2048,12,56039988,56040337,0.828,18.0,8.0,40.0,8.0,7.0,1.0,20.0,10.0,29.0,15.0,53.0,48.0,20.0,14.0,33.0,24.0,6.0,1.0,8.0,6.0,0.0,1.0,7.0,1.0,11.0,6.0,24.0,19.0,10.0,3.0,8.0,10.0
2049,12,56101212,56101600,0.024,20.0,9.0,32.0,13.0,1.0,7.0,20.0,30.0,25.0,18.0,39.0,41.0,28.0,24.0,33.0,47.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0,4.0,2.0,2.0,6.0,12.0,7.0,4.0,12.0,9.0
2050,12,56109798,56110298,0.005,24.0,13.0,35.0,22.0,11.0,22.0,23.0,28.0,30.0,16.0,51.0,49.0,29.0,33.0,38.0,75.0,9.0,1.0,4.0,8.0,1.0,6.0,7.0,15.0,6.0,1.0,15.0,21.0,6.0,7.0,15.0,7.0
2051,12,56223263,56223598,0.007,18.0,5.0,23.0,14.0,9.0,9.0,12.0,22.0,21.0,12.0,38.0,33.0,12.0,26.0,32.0,48.0,3.0,1.0,3.0,3.0,10.0,1.0,2.0,1.0,4.0,1.0,37.0,11.0,6.0,6.0,7.0,12.0
2052,12,56320739,56321628,0.001,58.0,23.0,74.0,40.0,22.0,26.0,42.0,47.0,61.0,39.0,114.0,79.0,54.0,49.0,64.0,96.0,24.0,5.0,5.0,10.0,2.0,5.0,11.0,8.0,13.0,7.0,36.0,20.0,20.0,16.0,44.0,47.0
2053,12,56325774,56326223,0.009,15.0,6.0,34.0,17.0,5.0,8.0,20.0,30.0,30.0,20.0,60.0,46.0,22.0,29.0,43.0,63.0,9.0,0.0,2.0,2.0,1.0,0.0,3.0,5.0,11.0,1.0,15.0,23.0,3.0,15.0,16.0,7.0
2054,12,56360467,56360909,0.011,28.0,10.0,32.0,20.0,7.0,18.0,25.0,21.0,33.0,20.0,67.0,37.0,22.0,23.0,34.0,44.0,7.0,1.0,3.0,3.0,0.0,7.0,5.0,4.0,12.0,3.0,11.0,19.0,27.0,11.0,13.0,13.0
2055,12,56367636,56368172,0.017,13.0,11.0,54.0,13.0,11.0,21.0,37.0,20.0,48.0,27.0,92.0,52.0,19.0,30.0,37.0,50.0,4.0,0.0,7.0,6.0,3.0,7.0,10.0,9.0,15.0,6.0,18.0,19.0,7.0,13.0,17.0,14.0
2056,12,56401083,56401506,0.006,6.0,9.0,18.0,16.0,5.0,16.0,26.0,31.0,21.0,16.0,54.0,42.0,17.0,37.0,36.0,72.0,2.0,3.0,2.0,3.0,5.0,2.0,9.0,11.0,4.0,2.0,7.0,8.0,1.0,7.0,7.0,19.0
2057,12,56435573,56436406,0.009,53.0,38.0,58.0,29.0,25.0,49.0,63.0,54.0,55.0,55.0,78.0,68.0,45.0,49.0,58.0,55.0,15.0,5.0,12.0,4.0,9.0,14.0,12.0,13.0,20.0,7.0,27.0,12.0,17.0,28.0,25.0,25.0
2058,12,56511861,56512409,0.005,12.0,11.0,44.0,31.0,14.0,21.0,29.0,28.0,32.0,25.0,56.0,65.0,40.0,35.0,50.0,54.0,1.0,5.0,5.0,11.0,2.0,3.0,3.0,0.0,8.0,7.0,12.0,12.0,7.0,5.0,24.0,14.0
2059,12,56522240,56522454,0.0,3.0,3.0,14.0,10.0,4.0,9.0,18.0,11.0,16.0,11.0,29.0,26.0,7.0,19.0,22.0,11.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,1.0,1.0,12.0,8.0,6.0,6.0,3.0,4.0
2060,12,56546192,56546411,0.0,10.0,7.0,10.0,16.0,5.0,2.0,8.0,9.0,12.0,3.0,21.0,26.0,16.0,12.0,24.0,37.0,4.0,5.0,0.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,5.0,6.0,2.0,7.0,9.0
2061,12,56583406,56583682,0.0,5.0,4.0,20.0,11.0,4.0,11.0,8.0,21.0,18.0,6.0,30.0,32.0,13.0,23.0,29.0,40.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,7.0,2.0,3.0,13.0,3.0,3.0,9.0,8.0
2062,12,56615523,56615767,0.013,14.0,1.0,19.0,15.0,4.0,2.0,9.0,13.0,16.0,8.0,26.0,26.0,15.0,17.0,23.0,35.0,4.0,0.0,3.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,4.0,2.0,7.0,17.0,11.0
2063,12,56617995,56618374,0.011,5.0,9.0,19.0,12.0,5.0,11.0,27.0,23.0,19.0,19.0,64.0,45.0,16.0,27.0,38.0,39.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,2.0,21.0,18.0,4.0,11.0,18.0,13.0
2064,12,56651692,56652527,0.005,19.0,11.0,55.0,30.0,8.0,12.0,42.0,41.0,47.0,26.0,129.0,112.0,41.0,54.0,89.0,118.0,7.0,1.0,2.0,6.0,3.0,3.0,5.0,8.0,20.0,3.0,38.0,39.0,16.0,10.0,18.0,28.0
2065,12,56660442,56661131,0.0,13.0,12.0,50.0,31.0,12.0,18.0,37.0,43.0,39.0,30.0,73.0,85.0,42.0,50.0,68.0,85.0,0.0,0.0,6.0,9.0,2.0,4.0,3.0,19.0,15.0,4.0,19.0,25.0,14.0,24.0,40.0,12.0
2066,12,56693680,56694345,0.0,26.0,10.0,55.0,25.0,11.0,16.0,34.0,24.0,45.0,27.0,111.0,78.0,34.0,32.0,62.0,74.0,9.0,1.0,11.0,5.0,5.0,11.0,10.0,4.0,9.0,8.0,44.0,32.0,7.0,11.0,23.0,22.0
2067,12,56709458,56710110,0.016,26.0,11.0,47.0,41.0,15.0,16.0,32.0,37.0,38.0,28.0,47.0,69.0,46.0,45.0,57.0,96.0,4.0,6.0,4.0,14.0,4.0,4.0,12.0,0.0,16.0,5.0,7.0,30.0,11.0,11.0,18.0,24.0
2068,12,56727661,56727996,0.0,22.0,10.0,30.0,16.0,11.0,16.0,9.0,16.0,23.0,13.0,42.0,33.0,22.0,13.0,31.0,27.0,13.0,4.0,3.0,1.0,1.0,8.0,0.0,8.0,14.0,5.0,13.0,5.0,1.0,4.0,16.0,12.0
2069,12,56753861,56754323,0.0,23.0,9.0,36.0,28.0,12.0,19.0,21.0,24.0,35.0,15.0,37.0,43.0,26.0,33.0,37.0,63.0,4.0,2.0,14.0,8.0,6.0,15.0,3.0,1.0,6.0,5.0,5.0,9.0,20.0,7.0,11.0,17.0
2070,12,56842846,56843255,0.003,16.0,4.0,33.0,19.0,7.0,7.0,17.0,20.0,29.0,14.0,43.0,53.0,20.0,26.0,47.0,53.0,13.0,0.0,4.0,9.0,2.0,1.0,4.0,2.0,4.0,5.0,22.0,32.0,9.0,9.0,19.0,28.0
2071,12,57023296,57024233,0.009,37.0,12.0,72.0,42.0,6.0,17.0,22.0,74.0,56.0,27.0,117.0,85.0,64.0,63.0,75.0,167.0,10.0,2.0,7.0,12.0,2.0,6.0,3.0,21.0,18.0,11.0,51.0,25.0,13.0,16.0,26.0,45.0
2072,12,57028393,57028747,0.003,17.0,11.0,44.0,9.0,6.0,7.0,10.0,16.0,43.0,10.0,73.0,27.0,15.0,11.0,27.0,27.0,5.0,2.0,6.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,7.0,2.0,1.0,0.0,20.0,2.0
2073,12,57039047,57039823,0.005,51.0,25.0,66.0,46.0,22.0,35.0,35.0,39.0,54.0,30.0,64.0,72.0,61.0,41.0,56.0,78.0,20.0,4.0,5.0,9.0,3.0,10.0,9.0,7.0,16.0,4.0,17.0,29.0,17.0,13.0,26.0,28.0
2074,12,57118977,57119374,0.003,24.0,7.0,40.0,24.0,13.0,11.0,19.0,15.0,38.0,18.0,45.0,38.0,20.0,22.0,36.0,26.0,1.0,3.0,10.0,5.0,5.0,5.0,3.0,3.0,24.0,6.0,18.0,23.0,7.0,9.0,18.0,6.0
2075,12,57145948,57146333,0.004,15.0,10.0,27.0,18.0,12.0,15.0,17.0,20.0,20.0,19.0,44.0,46.0,23.0,20.0,42.0,36.0,4.0,0.0,4.0,2.0,4.0,8.0,2.0,8.0,7.0,4.0,18.0,8.0,5.0,8.0,19.0,6.0
2076,12,57399868,57400226,0.006,13.0,8.0,24.0,7.0,3.0,3.0,13.0,19.0,19.0,8.0,71.0,52.0,17.0,19.0,43.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,11.0,2.0,0.0,1.0,7.0,3.0
2077,12,57472274,57472619,0.003,17.0,6.0,20.0,24.0,10.0,10.0,12.0,19.0,16.0,9.0,21.0,35.0,24.0,26.0,29.0,66.0,6.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,5.0,1.0,2.0,13.0,15.0,2.0,9.0,25.0
2078,12,57521524,57522159,0.02,24.0,10.0,44.0,26.0,8.0,16.0,21.0,52.0,33.0,24.0,69.0,58.0,39.0,47.0,51.0,112.0,5.0,0.0,4.0,1.0,5.0,2.0,8.0,4.0,6.0,6.0,16.0,12.0,1.0,16.0,14.0,32.0
2079,12,57579320,57579625,0.945,8.0,12.0,17.0,15.0,6.0,6.0,26.0,17.0,15.0,14.0,25.0,39.0,23.0,23.0,26.0,32.0,1.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,3.0,1.0,1.0,11.0,16.0,4.0,10.0,12.0
2080,12,57596968,57597309,0.923,8.0,9.0,29.0,19.0,0.0,4.0,34.0,9.0,35.0,13.0,36.0,43.0,22.0,21.0,29.0,29.0,1.0,1.0,3.0,9.0,0.0,2.0,12.0,1.0,12.0,3.0,11.0,18.0,15.0,5.0,24.0,8.0
2081,12,57618769,57619402,0.878,21.0,10.0,37.0,30.0,8.0,20.0,43.0,31.0,26.0,33.0,88.0,80.0,43.0,39.0,60.0,63.0,14.0,3.0,5.0,6.0,1.0,15.0,7.0,11.0,5.0,12.0,22.0,12.0,20.0,13.0,37.0,23.0
2082,12,57630106,57630469,0.716,9.0,15.0,33.0,9.0,7.0,9.0,20.0,20.0,20.0,17.0,47.0,44.0,30.0,15.0,29.0,38.0,1.0,3.0,3.0,5.0,2.0,0.0,2.0,7.0,6.0,10.0,5.0,27.0,13.0,4.0,38.0,9.0
2083,12,57635240,57635572,0.727,3.0,11.0,21.0,10.0,9.0,16.0,32.0,21.0,17.0,28.0,41.0,32.0,16.0,23.0,25.0,26.0,0.0,0.0,3.0,1.0,6.0,2.0,3.0,11.0,10.0,2.0,8.0,14.0,8.0,6.0,7.0,10.0
2084,12,57824155,57824395,0.004,12.0,3.0,15.0,16.0,3.0,7.0,6.0,11.0,10.0,5.0,16.0,29.0,21.0,12.0,24.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0
2085,12,57853715,57853973,0.001,16.0,2.0,18.0,5.0,0.0,9.0,14.0,9.0,13.0,8.0,43.0,35.0,12.0,13.0,25.0,35.0,4.0,0.0,2.0,1.0,0.0,4.0,3.0,1.0,4.0,0.0,6.0,5.0,2.0,4.0,8.0,2.0
2086,12,57881750,57882035,0.0,9.0,8.0,20.0,10.0,5.0,8.0,23.0,12.0,20.0,19.0,45.0,31.0,13.0,13.0,28.0,20.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,4.0,3.0,9.0,7.0,0.0,12.0,3.0,6.0
2087,12,57913807,57914034,0.011,11.0,4.0,19.0,9.0,3.0,7.0,16.0,10.0,18.0,13.0,28.0,22.0,11.0,12.0,19.0,24.0,1.0,0.0,3.0,5.0,2.0,0.0,6.0,1.0,4.0,1.0,2.0,15.0,1.0,0.0,1.0,10.0
2088,12,57914385,57914820,0.007,8.0,7.0,31.0,15.0,7.0,13.0,24.0,23.0,26.0,26.0,71.0,47.0,20.0,21.0,45.0,50.0,2.0,5.0,6.0,1.0,5.0,0.0,5.0,2.0,3.0,4.0,14.0,8.0,7.0,6.0,16.0,17.0
2089,12,57916322,57916810,0.015,4.0,9.0,20.0,12.0,4.0,10.0,28.0,25.0,16.0,16.0,90.0,76.0,21.0,32.0,61.0,63.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,6.0,2.0,5.0,5.0,4.0
2090,12,57940563,57940981,0.006,10.0,7.0,30.0,7.0,6.0,11.0,22.0,22.0,29.0,24.0,101.0,45.0,9.0,19.0,47.0,28.0,4.0,0.0,4.0,0.0,5.0,2.0,3.0,0.0,10.0,3.0,20.0,16.0,6.0,7.0,15.0,5.0
2091,12,57984776,57985302,0.002,9.0,6.0,36.0,22.0,7.0,18.0,26.0,35.0,22.0,32.0,62.0,63.0,35.0,30.0,56.0,66.0,2.0,1.0,5.0,9.0,4.0,1.0,1.0,4.0,17.0,12.0,2.0,14.0,12.0,19.0,49.0,14.0
2092,12,58003880,58004249,-1.0,15.0,13.0,22.0,15.0,8.0,12.0,19.0,19.0,18.0,12.0,62.0,38.0,24.0,21.0,28.0,42.0,2.0,6.0,6.0,4.0,5.0,7.0,0.0,4.0,11.0,3.0,8.0,4.0,8.0,7.0,11.0,9.0
2093,12,58004982,58005351,0.704,8.0,5.0,31.0,12.0,3.0,2.0,17.0,14.0,29.0,10.0,75.0,45.0,16.0,19.0,37.0,45.0,0.0,1.0,5.0,6.0,0.0,0.0,3.0,5.0,5.0,5.0,22.0,8.0,2.0,4.0,18.0,13.0
2094,12,58013171,58013652,-1.0,10.0,8.0,37.0,21.0,8.0,17.0,30.0,25.0,35.0,15.0,75.0,57.0,23.0,40.0,41.0,38.0,4.0,1.0,7.0,7.0,1.0,3.0,5.0,6.0,14.0,2.0,28.0,25.0,9.0,11.0,22.0,12.0
2095,12,58014708,58015697,0.234,35.0,19.0,71.0,31.0,10.0,31.0,76.0,59.0,77.0,50.0,151.0,100.0,34.0,76.0,81.0,87.0,13.0,2.0,9.0,3.0,1.0,7.0,14.0,17.0,17.0,8.0,50.0,34.0,5.0,22.0,41.0,32.0
2096,12,58021294,58022037,0.955,16.0,6.0,54.0,35.0,10.0,22.0,41.0,46.0,36.0,41.0,81.0,84.0,49.0,50.0,67.0,104.0,2.0,0.0,18.0,5.0,3.0,6.0,7.0,15.0,17.0,21.0,34.0,20.0,7.0,15.0,43.0,32.0
