,chr,start,end,SKHEP1_LIVER,AA_x,AT_x,AG_x,AC_x,TA_x,TT_x,TG_x,TC_x,GA_x,GT_x,GG_x,GC_x,CA_x,CT_x,CG_x,CC_x,AA_y,AT_y,AG_y,AC_y,TA_y,TT_y,TG_y,TC_y,GA_y,GT_y,GG_y,GC_y,CA_y,CT_y,CG_y,CC_y
1740,12,132334377,132334786,0.86,6.0,9.0,28.0,25.0,8.0,11.0,26.0,20.0,29.0,17.0,46.0,38.0,25.0,28.0,31.0,61.0,1.0,4.0,2.0,8.0,6.0,7.0,9.0,5.0,14.0,2.0,81.0,21.0,4.0,12.0,22.0,20.0
1741,12,132379542,132380052,-1.0,8.0,12.0,28.0,29.0,1.0,18.0,13.0,38.0,33.0,12.0,36.0,41.0,35.0,28.0,46.0,131.0,1.0,2.0,3.0,13.0,0.0,5.0,1.0,8.0,3.0,2.0,133.0,42.0,4.0,14.0,6.0,26.0
1742,12,132380629,132380942,0.037,4.0,3.0,17.0,8.0,2.0,7.0,27.0,16.0,11.0,15.0,48.0,45.0,15.0,27.0,28.0,39.0,1.0,1.0,1.0,7.0,0.0,2.0,7.0,3.0,1.0,8.0,184.0,25.0,5.0,10.0,31.0,9.0
1743,12,132434352,132435241,0.004,10.0,9.0,41.0,33.0,12.0,20.0,32.0,61.0,42.0,38.0,134.0,126.0,29.0,58.0,134.0,109.0,1.0,1.0,5.0,12.0,6.0,6.0,15.0,24.0,40.0,10.0,96.0,57.0,11.0,20.0,72.0,50.0
1744,12,132514283,132514525,0.949,1.0,7.0,19.0,11.0,4.0,7.0,24.0,9.0,17.0,12.0,23.0,32.0,16.0,18.0,19.0,22.0,0.0,2.0,4.0,6.0,0.0,2.0,11.0,2.0,8.0,1.0,15.0,29.0,6.0,16.0,6.0,11.0
1745,12,13254049,13254631,0.01,4.0,7.0,29.0,22.0,9.0,18.0,31.0,29.0,26.0,28.0,108.0,74.0,23.0,34.0,69.0,70.0,1.0,4.0,6.0,7.0,3.0,3.0,7.0,8.0,11.0,5.0,70.0,96.0,2.0,6.0,32.0,18.0
1746,12,132601226,132601984,0.975,11.0,15.0,66.0,23.0,8.0,21.0,64.0,42.0,51.0,46.0,83.0,90.0,45.0,53.0,58.0,81.0,3.0,5.0,17.0,4.0,5.0,3.0,29.0,8.0,32.0,11.0,127.0,73.0,13.0,25.0,49.0,50.0
1747,12,132603367,132603646,0.976,5.0,2.0,31.0,13.0,1.0,7.0,9.0,14.0,12.0,7.0,24.0,45.0,33.0,15.0,25.0,35.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,5.0,1.0,1.0,11.0,58.0,7.0,8.0,15.0,14.0
1748,12,132636037,132636303,0.948,3.0,3.0,9.0,13.0,4.0,6.0,27.0,13.0,10.0,13.0,34.0,32.0,11.0,28.0,20.0,39.0,0.0,1.0,1.0,4.0,0.0,5.0,9.0,4.0,0.0,4.0,14.0,10.0,7.0,8.0,8.0,16.0
1749,12,132638946,132639152,0.869,3.0,5.0,17.0,5.0,2.0,2.0,21.0,11.0,15.0,16.0,19.0,21.0,10.0,13.0,15.0,30.0,25.0,9.0,6.0,1.0,1.0,1.0,14.0,4.0,11.0,5.0,42.0,14.0,5.0,3.0,34.0,24.0
1750,12,132639460,132639949,0.963,16.0,11.0,30.0,18.0,7.0,14.0,34.0,40.0,28.0,33.0,49.0,47.0,24.0,37.0,45.0,55.0,4.0,2.0,11.0,1.0,8.0,7.0,4.0,7.0,12.0,30.0,47.0,31.0,1.0,8.0,25.0,18.0
1751,12,132653023,132653236,0.791,5.0,5.0,18.0,9.0,5.0,3.0,18.0,6.0,17.0,8.0,31.0,25.0,10.0,16.0,15.0,21.0,1.0,4.0,9.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,26.0,5.0,3.0,11.0,8.0,11.0
1752,12,132663322,132663748,-1.0,6.0,11.0,21.0,18.0,8.0,29.0,39.0,34.0,11.0,38.0,24.0,42.0,31.0,32.0,32.0,49.0,1.0,5.0,3.0,12.0,3.0,4.0,9.0,3.0,1.0,13.0,56.0,70.0,17.0,7.0,13.0,35.0
1753,12,132682572,132682895,0.726,10.0,7.0,19.0,16.0,2.0,14.0,28.0,10.0,20.0,15.0,46.0,39.0,20.0,18.0,28.0,30.0,1.0,0.0,1.0,3.0,0.0,2.0,13.0,3.0,6.0,7.0,29.0,36.0,6.0,13.0,21.0,8.0
1754,12,132688108,132688391,-1.0,4.0,4.0,15.0,12.0,4.0,9.0,21.0,12.0,8.0,15.0,44.0,38.0,19.0,18.0,26.0,33.0,4.0,0.0,13.0,2.0,5.0,3.0,3.0,2.0,1.0,7.0,54.0,13.0,5.0,4.0,8.0,4.0
1755,12,132689880,132690197,-1.0,4.0,6.0,24.0,20.0,3.0,5.0,10.0,21.0,20.0,10.0,30.0,34.0,27.0,18.0,31.0,53.0,0.0,0.0,1.0,12.0,0.0,2.0,0.0,2.0,27.0,2.0,77.0,25.0,10.0,4.0,11.0,43.0
1756,12,132690339,132690571,-1.0,10.0,4.0,17.0,10.0,0.0,7.0,10.0,19.0,18.0,8.0,28.0,18.0,13.0,17.0,18.0,34.0,3.0,0.0,4.0,5.0,0.0,0.0,3.0,3.0,6.0,1.0,57.0,8.0,0.0,10.0,7.0,12.0
1757,12,132822475,132822703,0.795,2.0,3.0,10.0,9.0,1.0,6.0,17.0,23.0,10.0,14.0,23.0,21.0,11.0,24.0,19.0,34.0,0.0,5.0,1.0,1.0,0.0,1.0,3.0,12.0,3.0,1.0,49.0,3.0,9.0,5.0,6.0,4.0
1758,12,132824192,132824613,0.89,3.0,11.0,16.0,32.0,4.0,3.0,18.0,39.0,16.0,17.0,27.0,40.0,39.0,33.0,40.0,82.0,0.0,4.0,3.0,9.0,4.0,0.0,4.0,12.0,3.0,5.0,29.0,76.0,15.0,10.0,15.0,38.0
1759,12,132827375,132827725,0.713,20.0,7.0,25.0,35.0,10.0,3.0,21.0,9.0,27.0,24.0,33.0,30.0,30.0,9.0,36.0,30.0,2.0,1.0,15.0,7.0,13.0,1.0,8.0,3.0,11.0,38.0,41.0,13.0,6.0,1.0,27.0,14.0
1760,12,132834178,132834430,0.673,2.0,10.0,11.0,12.0,4.0,5.0,24.0,15.0,13.0,14.0,25.0,32.0,16.0,19.0,25.0,24.0,0.0,2.0,11.0,2.0,1.0,1.0,5.0,7.0,2.0,3.0,35.0,48.0,15.0,7.0,13.0,35.0
1761,12,132837411,132837680,-1.0,6.0,4.0,17.0,13.0,3.0,10.0,18.0,12.0,16.0,12.0,34.0,32.0,15.0,17.0,26.0,33.0,0.0,0.0,2.0,9.0,1.0,0.0,4.0,2.0,16.0,3.0,65.0,36.0,14.0,5.0,16.0,15.0
1762,12,132842538,132842784,-1.0,8.0,10.0,8.0,24.0,7.0,14.0,11.0,13.0,7.0,7.0,10.0,30.0,28.0,14.0,26.0,28.0,0.0,2.0,0.0,11.0,1.0,7.0,4.0,2.0,1.0,4.0,5.0,23.0,11.0,6.0,25.0,7.0
1763,12,132847640,132847955,0.227,4.0,3.0,21.0,21.0,1.0,7.0,26.0,21.0,17.0,23.0,25.0,31.0,27.0,22.0,25.0,40.0,0.0,1.0,1.0,6.0,0.0,2.0,3.0,4.0,7.0,2.0,21.0,21.0,12.0,6.0,5.0,16.0
1764,12,132848094,132848790,0.238,19.0,7.0,51.0,43.0,4.0,18.0,57.0,30.0,40.0,44.0,80.0,71.0,57.0,40.0,48.0,86.0,3.0,2.0,11.0,5.0,0.0,3.0,19.0,5.0,10.0,28.0,85.0,39.0,20.0,16.0,63.0,48.0
1765,12,132853943,132854190,-1.0,1.0,5.0,12.0,11.0,1.0,11.0,26.0,17.0,11.0,18.0,25.0,27.0,16.0,21.0,19.0,25.0,0.0,1.0,1.0,3.0,0.0,13.0,4.0,4.0,4.0,5.0,19.0,26.0,5.0,6.0,15.0,8.0
1766,12,132855170,132855382,0.294,5.0,3.0,12.0,9.0,2.0,8.0,14.0,16.0,9.0,10.0,30.0,22.0,13.0,19.0,16.0,23.0,5.0,0.0,10.0,2.0,0.0,2.0,2.0,6.0,2.0,3.0,36.0,37.0,6.0,10.0,12.0,8.0
1767,12,132859467,132859952,-1.0,20.0,8.0,41.0,39.0,5.0,7.0,20.0,25.0,41.0,13.0,62.0,38.0,42.0,29.0,32.0,62.0,3.0,2.0,6.0,10.0,1.0,1.0,2.0,10.0,45.0,2.0,47.0,32.0,17.0,4.0,17.0,29.0
1768,12,132862586,132862956,-1.0,0.0,6.0,17.0,13.0,4.0,14.0,19.0,32.0,10.0,23.0,72.0,39.0,22.0,26.0,37.0,35.0,0.0,1.0,1.0,5.0,5.0,2.0,2.0,5.0,4.0,2.0,99.0,26.0,3.0,0.0,10.0,11.0
1769,12,132865236,132865506,0.858,1.0,7.0,15.0,9.0,0.0,12.0,30.0,6.0,22.0,17.0,43.0,32.0,9.0,12.0,27.0,27.0,0.0,1.0,6.0,2.0,0.0,1.0,2.0,0.0,8.0,5.0,83.0,12.0,2.0,4.0,8.0,14.0
1770,12,132872343,132872586,-1.0,15.0,0.0,27.0,22.0,0.0,1.0,1.0,14.0,33.0,0.0,36.0,15.0,16.0,15.0,21.0,26.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,6.0,0.0,79.0,8.0,5.0,4.0,5.0,5.0
1771,12,132879966,132880288,0.551,2.0,2.0,10.0,47.0,0.0,0.0,2.0,20.0,7.0,0.0,33.0,31.0,52.0,20.0,27.0,68.0,0.0,4.0,1.0,16.0,0.0,0.0,1.0,5.0,7.0,0.0,14.0,35.0,15.0,7.0,16.0,55.0
1772,12,132885388,132885592,-1.0,2.0,3.0,9.0,18.0,1.0,2.0,14.0,11.0,11.0,8.0,30.0,21.0,18.0,15.0,18.0,22.0,1.0,1.0,4.0,4.0,0.0,0.0,1.0,3.0,1.0,1.0,6.0,9.0,6.0,0.0,9.0,6.0
1773,12,132896299,132896569,-1.0,8.0,3.0,20.0,17.0,4.0,6.0,9.0,21.0,12.0,11.0,31.0,26.0,24.0,20.0,21.0,36.0,14.0,0.0,2.0,2.0,0.0,2.0,3.0,4.0,16.0,5.0,48.0,17.0,4.0,4.0,8.0,12.0
1774,12,132900224,132901089,-1.0,53.0,21.0,65.0,50.0,17.0,35.0,51.0,42.0,66.0,38.0,88.0,84.0,53.0,51.0,73.0,77.0,9.0,3.0,13.0,29.0,9.0,17.0,16.0,21.0,28.0,33.0,51.0,396.0,13.0,25.0,34.0,56.0
1775,12,132905449,132906206,-1.0,7.0,12.0,39.0,32.0,2.0,10.0,38.0,40.0,28.0,26.0,118.0,111.0,53.0,42.0,89.0,109.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,22.0,4.0,38.0,27.0,5.0,3.0,19.0,25.0
1776,12,132910476,132910802,-1.0,14.0,8.0,22.0,21.0,5.0,10.0,18.0,21.0,21.0,15.0,37.0,28.0,25.0,21.0,25.0,34.0,3.0,0.0,5.0,5.0,5.0,1.0,0.0,8.0,9.0,13.0,16.0,26.0,3.0,6.0,24.0,26.0
1777,12,132922117,132922443,0.435,5.0,0.0,22.0,20.0,2.0,4.0,11.0,33.0,9.0,12.0,16.0,34.0,31.0,34.0,23.0,69.0,0.0,0.0,13.0,9.0,0.0,2.0,4.0,7.0,2.0,3.0,53.0,17.0,6.0,7.0,6.0,31.0
1778,12,132930013,132930247,-1.0,8.0,2.0,18.0,13.0,2.0,3.0,9.0,13.0,11.0,4.0,14.0,27.0,20.0,18.0,16.0,55.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,8.0,8.0,13.0,10.0,14.0,14.0
1779,12,132935371,132936152,0.65,0.0,11.0,68.0,39.0,0.0,1.0,87.0,60.0,67.0,84.0,43.0,72.0,51.0,52.0,69.0,76.0,0.0,3.0,17.0,13.0,0.0,0.0,24.0,12.0,28.0,51.0,11.0,125.0,20.0,16.0,51.0,35.0
1780,12,132938326,132939235,-1.0,3.0,16.0,17.0,83.0,0.0,5.0,67.0,82.0,3.0,33.0,22.0,133.0,113.0,100.0,86.0,145.0,0.0,4.0,5.0,76.0,0.0,1.0,55.0,51.0,0.0,54.0,8.0,269.0,66.0,100.0,160.0,233.0
1781,12,132956310,132956928,0.681,11.0,19.0,49.0,27.0,5.0,25.0,53.0,38.0,53.0,37.0,51.0,55.0,37.0,40.0,44.0,73.0,2.0,0.0,8.0,8.0,1.0,6.0,8.0,7.0,14.0,5.0,38.0,16.0,9.0,4.0,13.0,11.0
1782,12,132972695,132972941,-1.0,10.0,4.0,20.0,15.0,0.0,6.0,10.0,19.0,18.0,9.0,19.0,22.0,21.0,16.0,20.0,36.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,11.0,61.0,2.0,1.0,4.0,6.0
1783,12,132973700,132973914,-1.0,0.0,4.0,1.0,8.0,4.0,14.0,13.0,22.0,0.0,9.0,24.0,20.0,9.0,26.0,16.0,43.0,0.0,1.0,4.0,3.0,2.0,9.0,5.0,5.0,0.0,0.0,28.0,19.0,5.0,9.0,6.0,50.0
1784,12,132974467,132974675,-1.0,0.0,1.0,4.0,10.0,2.0,17.0,14.0,22.0,2.0,12.0,22.0,17.0,11.0,25.0,14.0,34.0,0.0,0.0,0.0,1.0,0.0,9.0,5.0,5.0,0.0,1.0,16.0,5.0,1.0,5.0,7.0,22.0
1785,12,132976250,132976535,-1.0,6.0,5.0,20.0,18.0,2.0,2.0,17.0,15.0,24.0,9.0,30.0,26.0,17.0,20.0,23.0,50.0,1.0,0.0,4.0,2.0,0.0,4.0,3.0,0.0,3.0,2.0,32.0,27.0,19.0,2.0,9.0,16.0
1786,12,132976760,132977029,0.227,6.0,6.0,12.0,9.0,3.0,8.0,17.0,25.0,9.0,10.0,23.0,29.0,15.0,29.0,20.0,47.0,2.0,0.0,1.0,5.0,1.0,4.0,7.0,9.0,2.0,2.0,33.0,39.0,3.0,16.0,10.0,15.0
1787,12,132990777,132990987,-1.0,3.0,1.0,12.0,11.0,0.0,4.0,9.0,17.0,8.0,9.0,17.0,20.0,16.0,16.0,17.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,3.0,1.0,36.0,27.0,5.0,5.0,10.0,7.0,30.0
1788,12,133000027,133000246,0.785,3.0,1.0,22.0,8.0,1.0,1.0,12.0,5.0,16.0,9.0,52.0,26.0,14.0,8.0,18.0,22.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,4.0,4.0,0.0,28.0,32.0,9.0,2.0,11.0,4.0
1789,12,133015368,133015635,0.819,1.0,3.0,16.0,10.0,2.0,1.0,20.0,17.0,13.0,15.0,35.0,34.0,14.0,21.0,27.0,37.0,0.0,0.0,5.0,4.0,0.0,1.0,4.0,4.0,12.0,12.0,63.0,17.0,1.0,6.0,13.0,21.0
1790,12,133018850,133019141,-1.0,12.0,8.0,18.0,11.0,2.0,14.0,21.0,24.0,16.0,15.0,29.0,27.0,19.0,24.0,20.0,30.0,2.0,2.0,3.0,1.0,1.0,7.0,10.0,2.0,9.0,13.0,111.0,42.0,5.0,10.0,24.0,19.0
1791,12,133019796,133020006,-1.0,0.0,3.0,7.0,14.0,2.0,15.0,16.0,21.0,9.0,13.0,15.0,19.0,13.0,23.0,19.0,20.0,0.0,0.0,1.0,2.0,0.0,5.0,4.0,11.0,3.0,6.0,4.0,146.0,5.0,11.0,6.0,11.0
1792,12,133022649,133022863,0.777,5.0,8.0,16.0,23.0,10.0,1.0,8.0,11.0,14.0,14.0,3.0,15.0,23.0,7.0,20.0,35.0,0.0,4.0,1.0,4.0,3.0,0.0,4.0,1.0,1.0,7.0,2.0,2.0,5.0,3.0,15.0,14.0
1793,12,133052680,133052903,0.925,2.0,15.0,13.0,14.0,5.0,5.0,3.0,29.0,3.0,18.0,27.0,15.0,34.0,4.0,21.0,14.0,2.0,3.0,2.0,6.0,0.0,4.0,0.0,9.0,1.0,3.0,8.0,16.0,11.0,1.0,11.0,2.0
1794,12,133056769,133057105,-1.0,16.0,5.0,19.0,26.0,6.0,15.0,12.0,24.0,12.0,11.0,22.0,36.0,32.0,26.0,29.0,44.0,7.0,4.0,1.0,8.0,1.0,3.0,2.0,2.0,2.0,2.0,63.0,73.0,12.0,12.0,9.0,20.0
1795,12,133065843,133066393,0.017,4.0,3.0,32.0,17.0,1.0,11.0,20.0,36.0,31.0,18.0,79.0,71.0,20.0,36.0,69.0,101.0,1.0,1.0,9.0,1.0,0.0,2.0,3.0,6.0,8.0,1.0,436.0,30.0,7.0,13.0,17.0,32.0
1796,12,133067072,133067735,0.015,16.0,7.0,46.0,25.0,5.0,16.0,24.0,28.0,42.0,29.0,80.0,97.0,31.0,21.0,99.0,96.0,5.0,1.0,2.0,15.0,1.0,3.0,5.0,7.0,10.0,4.0,53.0,38.0,4.0,10.0,16.0,29.0
1797,12,133073397,133073632,0.926,1.0,2.0,7.0,4.0,1.0,14.0,26.0,18.0,4.0,24.0,25.0,27.0,8.0,19.0,23.0,31.0,0.0,0.0,3.0,0.0,0.0,4.0,31.0,10.0,2.0,5.0,27.0,15.0,3.0,6.0,2.0,16.0
1798,12,133102168,133102604,-1.0,10.0,5.0,32.0,17.0,4.0,3.0,32.0,24.0,22.0,29.0,54.0,50.0,28.0,26.0,38.0,61.0,2.0,1.0,6.0,2.0,0.0,0.0,10.0,2.0,8.0,10.0,115.0,34.0,3.0,31.0,36.0,28.0
1799,12,133125659,133126011,0.937,9.0,4.0,21.0,16.0,3.0,7.0,24.0,23.0,14.0,26.0,44.0,37.0,24.0,20.0,33.0,46.0,2.0,0.0,4.0,3.0,0.0,11.0,10.0,5.0,9.0,8.0,46.0,55.0,7.0,9.0,16.0,26.0
1800,12,133131896,133132157,0.948,0.0,1.0,21.0,14.0,7.0,0.0,15.0,7.0,14.0,20.0,18.0,36.0,15.0,8.0,35.0,49.0,0.0,0.0,3.0,3.0,1.0,0.0,11.0,2.0,2.0,9.0,4.0,25.0,4.0,5.0,8.0,26.0
1801,12,133135293,133135722,-1.0,15.0,8.0,31.0,15.0,6.0,17.0,32.0,25.0,21.0,23.0,37.0,47.0,27.0,32.0,29.0,63.0,1.0,1.0,5.0,2.0,1.0,6.0,7.0,6.0,5.0,8.0,42.0,26.0,4.0,18.0,33.0,19.0
1802,12,133148706,133149021,0.916,6.0,2.0,19.0,12.0,3.0,6.0,26.0,18.0,11.0,22.0,41.0,37.0,19.0,23.0,26.0,43.0,1.0,0.0,2.0,5.0,0.0,0.0,7.0,3.0,6.0,4.0,22.0,19.0,2.0,9.0,13.0,13.0
1803,12,133161834,133162101,0.966,4.0,4.0,11.0,9.0,0.0,6.0,21.0,20.0,6.0,14.0,20.0,31.0,18.0,23.0,20.0,59.0,0.0,5.0,2.0,1.0,0.0,7.0,1.0,2.0,2.0,7.0,25.0,37.0,5.0,6.0,13.0,19.0
1804,12,133167799,133168125,0.792,8.0,9.0,22.0,13.0,2.0,13.0,19.0,28.0,14.0,14.0,29.0,36.0,28.0,26.0,24.0,40.0,1.0,3.0,8.0,3.0,1.0,3.0,3.0,9.0,11.0,1.0,18.0,33.0,8.0,6.0,9.0,13.0
1805,12,133168946,133169191,0.824,10.0,5.0,16.0,8.0,1.0,3.0,13.0,18.0,11.0,7.0,30.0,29.0,17.0,20.0,19.0,37.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,2.0,1.0,3.0,33.0,21.0,5.0,2.0,11.0,2.0
1806,12,133177826,133178055,-1.0,4.0,5.0,12.0,7.0,2.0,8.0,19.0,11.0,13.0,13.0,34.0,21.0,9.0,14.0,17.0,39.0,0.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,5.0,11.0,59.0,30.0,1.0,4.0,10.0,13.0
1807,12,133178608,133178857,-1.0,0.0,7.0,7.0,7.0,0.0,7.0,53.0,14.0,21.0,37.0,0.0,23.0,0.0,23.0,22.0,27.0,0.0,2.0,3.0,0.0,0.0,2.0,10.0,1.0,2.0,11.0,0.0,8.0,0.0,5.0,21.0,9.0
1808,12,133179886,133180351,0.792,19.0,3.0,34.0,31.0,3.0,7.0,20.0,21.0,30.0,15.0,54.0,56.0,35.0,26.0,48.0,62.0,3.0,0.0,16.0,5.0,4.0,1.0,1.0,4.0,16.0,10.0,50.0,38.0,6.0,21.0,45.0,45.0
1809,12,133186737,133187103,0.751,9.0,4.0,35.0,19.0,6.0,16.0,23.0,23.0,28.0,19.0,29.0,35.0,24.0,29.0,25.0,41.0,5.0,1.0,3.0,2.0,1.0,7.0,3.0,7.0,26.0,7.0,34.0,27.0,4.0,13.0,10.0,12.0
1810,12,133194868,133195544,0.245,15.0,6.0,36.0,25.0,4.0,8.0,32.0,32.0,40.0,18.0,107.0,93.0,23.0,44.0,84.0,108.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,24.0,22.0,0.0,4.0,20.0,10.0
1811,12,133195922,133196556,-1.0,13.0,10.0,45.0,29.0,9.0,6.0,37.0,30.0,36.0,29.0,89.0,71.0,39.0,37.0,55.0,98.0,5.0,2.0,9.0,9.0,0.0,0.0,5.0,2.0,12.0,2.0,118.0,40.0,8.0,6.0,30.0,58.0
1812,12,133249979,133250243,0.982,3.0,11.0,13.0,15.0,5.0,3.0,26.0,11.0,9.0,13.0,41.0,34.0,25.0,18.0,18.0,18.0,2.0,1.0,11.0,6.0,0.0,3.0,3.0,1.0,0.0,3.0,11.0,42.0,2.0,2.0,7.0,29.0
1813,12,133294088,133294878,0.92,23.0,25.0,55.0,38.0,17.0,17.0,45.0,56.0,40.0,36.0,69.0,88.0,61.0,57.0,65.0,97.0,1.0,4.0,4.0,7.0,5.0,3.0,15.0,8.0,11.0,8.0,51.0,43.0,19.0,20.0,43.0,39.0
1814,12,133296223,133296495,0.921,10.0,10.0,25.0,11.0,3.0,5.0,25.0,9.0,24.0,15.0,34.0,29.0,19.0,12.0,19.0,21.0,3.0,3.0,1.0,2.0,0.0,0.0,9.0,9.0,9.0,7.0,7.0,18.0,1.0,0.0,11.0,11.0
1815,12,133303808,133304234,0.996,19.0,6.0,35.0,29.0,5.0,11.0,29.0,11.0,30.0,10.0,48.0,55.0,35.0,29.0,32.0,41.0,10.0,5.0,187.0,15.0,1.0,2.0,8.0,1.0,36.0,7.0,25.0,34.0,32.0,15.0,44.0,22.0
1816,12,133340880,133341114,0.0,8.0,6.0,18.0,16.0,2.0,9.0,14.0,15.0,21.0,9.0,26.0,21.0,17.0,16.0,20.0,15.0,1.0,0.0,4.0,3.0,0.0,1.0,1.0,9.0,8.0,0.0,9.0,22.0,2.0,4.0,9.0,4.0
1817,12,133349663,133349998,0.995,7.0,4.0,26.0,19.0,1.0,4.0,24.0,24.0,21.0,18.0,39.0,36.0,27.0,27.0,26.0,31.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,5.0,8.0,2.0,18.0,37.0,1.0,7.0,13.0,13.0
1818,12,133363184,133363403,0.966,5.0,7.0,7.0,13.0,2.0,13.0,17.0,17.0,13.0,7.0,16.0,19.0,12.0,22.0,16.0,32.0,0.0,0.0,0.0,1.0,0.0,12.0,4.0,2.0,7.0,1.0,37.0,1.0,1.0,11.0,6.0,9.0
1819,12,133365598,133365929,0.964,4.0,6.0,21.0,14.0,1.0,12.0,27.0,30.0,18.0,17.0,29.0,38.0,22.0,35.0,26.0,30.0,0.0,0.0,8.0,7.0,0.0,7.0,12.0,16.0,17.0,7.0,30.0,26.0,8.0,10.0,13.0,21.0
1820,12,133378384,133378638,0.975,7.0,3.0,17.0,13.0,1.0,2.0,22.0,17.0,11.0,11.0,25.0,39.0,21.0,26.0,23.0,15.0,1.0,4.0,5.0,8.0,0.0,0.0,3.0,15.0,2.0,2.0,26.0,25.0,17.0,9.0,13.0,10.0
1821,12,133412394,133413170,0.95,0.0,1.0,69.0,91.0,1.0,0.0,22.0,45.0,14.0,22.0,66.0,120.0,146.0,45.0,66.0,67.0,0.0,0.0,9.0,22.0,0.0,0.0,2.0,8.0,5.0,9.0,53.0,302.0,64.0,5.0,41.0,25.0
1822,12,133429925,133430579,0.989,18.0,6.0,56.0,40.0,8.0,7.0,41.0,33.0,31.0,33.0,73.0,80.0,63.0,43.0,48.0,73.0,3.0,5.0,11.0,13.0,1.0,10.0,14.0,12.0,6.0,19.0,114.0,41.0,15.0,15.0,41.0,38.0
1823,12,133812403,133813102,-1.0,13.0,5.0,46.0,25.0,4.0,12.0,40.0,34.0,38.0,33.0,124.0,93.0,34.0,40.0,79.0,78.0,0.0,0.0,8.0,3.0,2.0,5.0,10.0,6.0,12.0,6.0,81.0,66.0,2.0,8.0,26.0,18.0
1824,12,14134626,14135242,0.151,30.0,8.0,50.0,39.0,9.0,11.0,31.0,27.0,45.0,24.0,102.0,55.0,43.0,35.0,44.0,62.0,4.0,2.0,9.0,6.0,0.0,1.0,4.0,2.0,9.0,5.0,71.0,24.0,12.0,4.0,14.0,9.0
1825,12,14720248,14721093,0.097,28.0,12.0,56.0,38.0,12.0,35.0,41.0,52.0,38.0,26.0,95.0,112.0,56.0,67.0,80.0,96.0,16.0,2.0,9.0,16.0,1.0,16.0,10.0,9.0,26.0,8.0,190.0,257.0,28.0,25.0,29.0,54.0
1826,12,14927291,14928023,0.021,41.0,21.0,58.0,28.0,14.0,22.0,51.0,34.0,54.0,47.0,87.0,76.0,39.0,31.0,69.0,59.0,11.0,5.0,13.0,11.0,2.0,13.0,12.0,16.0,32.0,18.0,63.0,73.0,16.0,10.0,28.0,29.0
1827,12,14955991,14956471,0.0,34.0,11.0,33.0,35.0,15.0,12.0,16.0,34.0,30.0,19.0,42.0,37.0,34.0,35.0,38.0,54.0,6.0,2.0,3.0,6.0,2.0,3.0,3.0,9.0,16.0,5.0,55.0,21.0,17.0,20.0,3.0,18.0
1828,12,15373986,15374514,0.032,18.0,4.0,43.0,24.0,4.0,12.0,33.0,31.0,33.0,22.0,57.0,69.0,34.0,42.0,49.0,52.0,5.0,2.0,12.0,4.0,0.0,4.0,5.0,24.0,13.0,16.0,288.0,29.0,13.0,17.0,23.0,21.0
1829,12,15475318,15475901,0.0,11.0,8.0,40.0,18.0,5.0,17.0,31.0,35.0,22.0,22.0,66.0,87.0,39.0,41.0,61.0,79.0,1.0,1.0,2.0,7.0,0.0,8.0,9.0,8.0,8.0,5.0,85.0,89.0,25.0,15.0,19.0,21.0
1830,12,16034931,16035836,0.0,23.0,22.0,52.0,47.0,21.0,47.0,56.0,75.0,46.0,46.0,71.0,85.0,54.0,84.0,70.0,105.0,8.0,5.0,13.0,14.0,6.0,15.0,17.0,27.0,22.0,11.0,75.0,65.0,17.0,38.0,31.0,66.0
1831,12,16064080,16064534,0.004,11.0,6.0,35.0,13.0,11.0,11.0,14.0,24.0,23.0,17.0,72.0,62.0,20.0,26.0,54.0,54.0,1.0,2.0,4.0,5.0,3.0,1.0,2.0,6.0,6.0,3.0,119.0,40.0,17.0,23.0,18.0,15.0
1832,12,1739286,1739833,0.899,6.0,6.0,48.0,17.0,5.0,6.0,28.0,22.0,34.0,21.0,105.0,76.0,32.0,28.0,56.0,56.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,6.0,8.0,217.0,58.0,5.0,3.0,19.0,20.0
1833,12,1748755,1749063,0.957,5.0,3.0,21.0,16.0,3.0,6.0,19.0,11.0,22.0,14.0,48.0,39.0,15.0,16.0,36.0,33.0,0.0,0.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,46.0,10.0,1.0,4.0,28.0,32.0
1834,12,1754997,1755243,0.975,7.0,2.0,18.0,15.0,3.0,2.0,15.0,11.0,14.0,9.0,28.0,32.0,18.0,18.0,23.0,30.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,7.0,16.0,1.0,2.0,11.0,3.0
